/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t011.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t009.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t007.edf,659
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t005.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/131/00013145/s006_2015_09_03/00013145_s006_t008.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/103/00010301/s001_2013_05_20/00010301_s001_t000.edf,1840
/home/ms994/v1.5.0/edf/train/01_tcp_ar/103/00010321/s001_2013_05_17/00010321_s001_t000.edf,1363
/home/ms994/v1.5.0/edf/train/01_tcp_ar/103/00010364/s001_2013_05_30/00010364_s001_t000.edf,1342
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009370/s004_2012_08_15/00009370_s004_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009352/s007_2015_09_16/00009352_s007_t000.edf,1629
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009352/s002_2013_04_10/00009352_s002_t000.edf,1471
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009307/s001_2012_08_06/00009307_s001_t000.edf,1202
/home/ms994/v1.5.0/edf/train/01_tcp_ar/093/00009347/s002_2013_03_12/00009347_s002_t000.edf,1698
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t018.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t014.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t002.edf,819
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t017.edf,353
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s007_2015_05_26/00005169_s007_t006.edf,414
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s006_2015_05_26/00005169_s006_t000.edf,159
/home/ms994/v1.5.0/edf/train/01_tcp_ar/051/00005169/s006_2015_05_26/00005169_s006_t001.edf,1359
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s033_2014_04_02/00011333_s033_t001.edf,70
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s033_2014_04_02/00011333_s033_t000.edf,69
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t002.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t008.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t003.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t009.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s012_2014_03_05/00011333_s012_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s031_2014_04_01/00011333_s031_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s031_2014_04_01/00011333_s031_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s031_2014_04_01/00011333_s031_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s031_2014_04_01/00011333_s031_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s031_2014_04_01/00011333_s031_t002.edf,734
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s031_2014_04_01/00011333_s031_t003.edf,980
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s035_2014_05_27/00011333_s035_t000.edf,1304
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s021_2014_03_24/00011333_s021_t001.edf,23
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s021_2014_03_24/00011333_s021_t002.edf,1278
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t003.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s009_2014_03_03/00011333_s009_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t008.edf,623
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011333/s026_2014_03_27/00011333_s026_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t007.edf,737
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t008.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t010.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t011.edf,241
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s003_2014_01_31/00011330_s003_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t004.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t005.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t007.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t008.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011330/s011_2014_04_26/00011330_s011_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t010.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t002.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t003.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t009.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t008.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s006_2014_04_17/00011321_s006_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s012_2014_04_19/00011321_s012_t001.edf,1292
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s011_2014_04_19/00011321_s011_t003.edf,15
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t005.edf,201
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t009.edf,992
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t002.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t012.edf,892
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t010.edf,1011
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t011.edf,1077
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t008.edf,957
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t003.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011321/s007_2014_04_18/00011321_s007_t004.edf,99
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t004.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s002_2014_01_21/00011379_s002_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t003.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t008.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t004.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t009.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s003_2014_01_22/00011379_s003_t002.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s004_2014_01_23/00011379_s004_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s004_2014_01_23/00011379_s004_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s004_2014_01_23/00011379_s004_t003.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s004_2014_01_23/00011379_s004_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s004_2014_01_23/00011379_s004_t004.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/113/00011379/s001_2014_01_21/00011379_s001_t001.edf,1263
/home/ms994/v1.5.0/edf/train/01_tcp_ar/116/00011684/s001_2014_08_14/00011684_s001_t000.edf,1383
/home/ms994/v1.5.0/edf/train/01_tcp_ar/116/00011622/s001_2014_06_26/00011622_s001_t000.edf,1528
/home/ms994/v1.5.0/edf/train/01_tcp_ar/116/00011618/s001_2014_06_20/00011618_s001_t000.edf,1581
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t005.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t000.edf,154
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t001.edf,146
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s009_2013_08_14/00010209_s009_t004.edf,748
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t006.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t005.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s005_2013_08_12/00010209_s005_t004.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t005.edf,301
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s007_2013_08_14/00010209_s007_t003.edf,150
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s008_2013_08_14/00010209_s008_t000.edf,3031
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t004.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t009.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t007.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t008.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t005.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t010.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t003.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010209/s006_2013_08_13/00010209_s006_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010201/s001_2013_01_25/00010201_s001_t000.edf,1271
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010234/s001_2013_01_22/00010234_s001_t001.edf,1387
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010234/s001_2013_01_22/00010234_s001_t000.edf,103
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010247/s001_2013_01_08/00010247_s001_t000.edf,1344
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010268/s001_2012_12_27/00010268_s001_t000.edf,1506
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010275/s001_2012_11_06/00010275_s001_t000.edf,1334
/home/ms994/v1.5.0/edf/train/01_tcp_ar/102/00010291/s001_2013_05_15/00010291_s001_t000.edf,1234
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011468/s001_2014_05_08/00011468_s001_t000.edf,1334
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t006.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t001.edf,238
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t008.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t010.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t004.edf,835
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t002.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t007.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t000.edf,62
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t009.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s003_2014_02_10/00011454_s003_t005.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t012.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t010.edf,2346
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t014.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t011.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t009.edf,15
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t000.edf,300
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t001.edf,601
/home/ms994/v1.5.0/edf/train/01_tcp_ar/114/00011454/s004_2014_02_11/00011454_s004_t007.edf,936
